conn_id,conn_type,conn_date,conn_time,conn_user,conn_ip,conn_comp,conn_serv,conn_action,conn_app,conn_action_result,conn_client_id,conn_client_app,conn_client_agent,
841547,0,2023-09-06,19:22:01,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841548,0,2023-09-06,19:22:02,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841549,0,2023-09-06,19:22:02,johnny,192.168.0.127,---,11,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841550,0,2023-09-06,19:22:03,johnny,192.168.0.127,---,11,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841551,0,2023-09-06,19:22:03,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841552,0,2023-09-06,19:22:03,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841553,0,2023-09-06,19:22:03,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841554,0,2023-09-06,19:22:04,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841555,0,2023-09-06,19:22:04,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841556,0,2023-09-06,19:22:04,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841557,0,2023-09-06,19:22:04,johnny,192.168.0.127,---,11,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841558,0,2023-09-06,19:22:05,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841559,0,2023-09-06,19:22:05,johnny,192.168.0.127,---,11,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841560,0,2023-09-06,19:22:06,johnny,192.168.0.127,---,11,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841561,0,2023-09-06,19:22:06,johnny,192.168.0.127,---,11,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841562,0,2023-09-06,19:22:08,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841563,0,2023-09-06,19:22:09,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841564,0,2023-09-06,19:22:10,johnny,192.168.0.127,---,11,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841565,0,2023-09-06,19:22:10,johnny,192.168.0.127,---,11,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841566,0,2023-09-06,19:22:10,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841567,0,2023-09-06,19:22:11,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841568,0,2023-09-06,19:22:11,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841569,0,2023-09-06,19:22:12,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841570,0,2023-09-06,19:22:12,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841571,0,2023-09-06,19:22:12,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841572,0,2023-09-06,19:22:12,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841573,0,2023-09-06,19:22:12,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841574,0,2023-09-06,19:22:12,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841575,0,2023-09-06,19:22:12,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841576,0,2023-09-06,19:22:12,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841577,0,2023-09-06,19:22:12,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841578,0,2023-09-06,19:22:12,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841579,0,2023-09-06,19:22:13,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841580,0,2023-09-06,19:22:13,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841581,0,2023-09-06,19:22:13,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841582,0,2023-09-06,19:22:13,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841583,0,2023-09-06,19:22:14,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841584,0,2023-09-06,19:22:14,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841585,0,2023-09-06,19:22:14,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841586,0,2023-09-06,19:22:14,johnny,192.168.0.127,---,11,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841587,0,2023-09-06,19:22:15,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841588,0,2023-09-06,19:22:15,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841589,0,2023-09-06,19:22:16,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841590,0,2023-09-06,19:22:16,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841591,0,2023-09-06,19:22:17,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841592,0,2023-09-06,19:22:17,johnny,192.168.0.127,---,11,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841593,0,2023-09-06,19:22:17,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841594,0,2023-09-06,19:22:18,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841595,0,2023-09-06,19:22:18,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841596,0,2023-09-06,19:22:18,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841597,0,2023-09-06,19:22:18,johnny,192.168.0.127,---,11,1,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841598,0,2023-09-06,19:22:19,johnny,192.168.0.127,---,11,1,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841599,0,2023-09-06,19:22:19,johnny,192.168.0.127,---,11,1,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841600,0,2023-09-06,19:22:19,johnny,192.168.0.127,---,11,1,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841601,0,2023-09-06,19:22:19,johnny,192.168.0.127,---,11,1,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841602,0,2023-09-06,19:22:19,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841603,0,2023-09-06,19:22:20,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841604,0,2023-09-06,19:22:20,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841605,0,2023-09-06,19:22:20,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841606,0,2023-09-06,19:22:20,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841607,0,2023-09-06,19:22:20,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841608,0,2023-09-06,19:22:20,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841609,0,2023-09-06,19:22:21,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841610,0,2023-09-06,19:22:21,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841611,0,2023-09-06,19:22:21,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841612,0,2023-09-06,19:22:21,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841613,0,2023-09-06,19:22:21,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841614,0,2023-09-06,19:22:21,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841615,0,2023-09-06,19:22:22,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841616,0,2023-09-06,19:22:22,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841617,0,2023-09-06,19:22:22,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841618,0,2023-09-06,19:22:23,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841619,0,2023-09-06,19:22:23,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841620,0,2023-09-06,19:22:23,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841621,0,2023-09-06,19:22:24,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841622,0,2023-09-06,19:22:24,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841623,0,2023-09-06,19:22:25,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841624,0,2023-09-06,19:22:25,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841625,0,2023-09-06,19:22:25,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841626,0,2023-09-06,19:22:25,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841627,0,2023-09-06,19:22:25,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841628,0,2023-09-06,19:22:25,johnny,192.168.0.127,---,11,1,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841629,0,2023-09-06,19:22:25,johnny,192.168.0.127,---,11,1,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841630,0,2023-09-06,19:22:25,johnny,192.168.0.127,---,11,1,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841631,0,2023-09-06,19:22:25,johnny,192.168.0.127,---,11,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841632,0,2023-09-06,19:22:25,johnny,192.168.0.127,---,11,1,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841633,0,2023-09-06,19:22:25,johnny,192.168.0.127,---,11,1,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841634,0,2023-09-06,19:22:25,johnny,192.168.0.127,---,11,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841635,0,2023-09-06,19:22:26,johnny,192.168.0.127,---,11,1,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841636,0,2023-09-06,19:22:26,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841637,0,2023-09-06,19:22:27,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841638,0,2023-09-06,19:22:27,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841639,0,2023-09-06,19:22:27,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841640,0,2023-09-06,19:22:27,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841641,0,2023-09-06,19:22:27,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841642,0,2023-09-06,19:22:27,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841643,0,2023-09-06,19:22:27,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841644,0,2023-09-06,19:22:27,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841645,0,2023-09-06,19:22:28,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841646,0,2023-09-06,19:22:28,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841647,0,2023-09-06,19:22:28,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841648,0,2023-09-06,19:22:28,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841649,0,2023-09-06,19:22:28,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841650,0,2023-09-06,19:22:28,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841651,0,2023-09-06,19:22:28,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841652,0,2023-09-06,19:22:29,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841653,0,2023-09-06,19:22:29,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841654,0,2023-09-06,19:22:29,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841655,0,2023-09-06,19:22:29,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841656,0,2023-09-06,19:22:29,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841657,0,2023-09-06,19:22:29,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841658,0,2023-09-06,19:22:29,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841659,0,2023-09-06,19:22:30,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841660,0,2023-09-06,19:22:30,johnny,192.168.0.127,---,11,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841661,0,2023-09-06,19:22:30,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841662,0,2023-09-06,19:22:30,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841663,0,2023-09-06,19:22:30,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841664,0,2023-09-06,19:22:30,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841665,0,2023-09-06,19:22:31,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841666,0,2023-09-06,19:22:31,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841667,0,2023-09-06,19:22:31,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841668,0,2023-09-06,19:22:31,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841669,0,2023-09-06,19:22:31,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841670,0,2023-09-06,19:22:32,johnny,192.168.0.127,---,11,14,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841671,0,2023-09-06,19:22:32,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841672,0,2023-09-06,19:22:32,johnny,192.168.0.127,---,11,8,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841673,0,2023-09-06,19:22:33,johnny,192.168.0.127,---,11,1,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841674,0,2023-09-06,19:22:39,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841675,0,2023-09-06,19:22:39,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841676,0,2023-09-06,19:22:39,johnny,192.168.0.127,---,11,5,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841677,0,2023-09-06,19:22:39,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841678,0,2023-09-06,19:22:39,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841679,0,2023-09-06,19:22:39,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841680,0,2023-09-06,19:22:39,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841681,0,2023-09-06,19:22:39,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
841682,0,2023-09-06,19:22:39,johnny,192.168.0.127,---,3,3,---,0,1e6bcc26e8bd3a51561b0da01b85febad7e58b60,Qsync,Qsync/5.1.1 (Windows 10; JOHNS-PC),
